Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Day,Month,Year
3979,2020-07-11,8:00 AM,Karnataka,-,-,13836,543,33418,11,7,2020
3980,2020-07-11,8:00 AM,Kerala,-,-,3820,27,6950,11,7,2020
3981,2020-07-11,8:00 AM,Ladakh,-,-,917,1,1064,11,7,2020
3982,2020-07-11,8:00 AM,Madhya Pradesh,-,-,12481,638,16657,11,7,2020
3983,2020-07-11,8:00 AM,Maharashtra,-,-,132625,9893,238461,11,7,2020
3984,2020-07-11,8:00 AM,Manipur,-,-,832,0,1582,11,7,2020
3985,2020-07-11,8:00 AM,Meghalaya,-,-,66,2,207,11,7,2020
3986,2020-07-11,8:00 AM,Mizoram,-,-,143,0,226,11,7,2020
3987,2020-07-11,8:00 AM,Nagaland,-,-,304,0,732,11,7,2020
3988,2020-07-11,8:00 AM,Odisha,-,-,7972,56,11956,11,7,2020
3989,2020-07-11,8:00 AM,Puducherry,-,-,637,17,1272,11,7,2020
3990,2020-07-11,8:00 AM,Punjab,-,-,5017,187,7357,11,7,2020
3991,2020-07-11,8:00 AM,Rajasthan,-,-,17620,497,23174,11,7,2020
3992,2020-07-11,8:00 AM,Sikkim,-,-,80,0,134,11,7,2020
3993,2020-07-11,8:00 AM,Tamil Nadu,-,-,82324,1829,130261,11,7,2020
3994,2020-07-11,8:00 AM,Telengana,-,-,19205,339,32224,11,7,2020
3995,2020-07-11,8:00 AM,Tripura,-,-,1372,1,1918,11,7,2020
3996,2020-07-11,8:00 AM,Uttarakhand,-,-,2706,46,3373,11,7,2020
3997,2020-07-11,8:00 AM,Uttar Pradesh,-,-,21787,889,33700,11,7,2020
3998,2020-07-11,8:00 AM,West Bengal,-,-,17348,880,27109,11,7,2020
3999,2020-07-11,8:00 AM,Cases being reassigned to states,-,-,0,0,3416,11,7,2020
4000,2020-07-12,8:00 AM,Andaman and Nicobar Islands,-,-,93,0,163,12,7,2020
4001,2020-07-12,8:00 AM,Andhra Pradesh,-,-,14393,309,27235,12,7,2020
4002,2020-07-12,8:00 AM,Arunachal Pradesh,-,-,125,2,341,12,7,2020
4003,2020-07-12,8:00 AM,Assam,-,-,9150,35,15536,12,7,2020
4004,2020-07-12,8:00 AM,Bihar,-,-,10685,131,15373,12,7,2020
4005,2020-07-12,8:00 AM,Chandigarh,-,-,413,7,555,12,7,2020
4006,2020-07-12,8:00 AM,Chhattisgarh,-,-,3070,17,3897,12,7,2020
4007,2020-07-12,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,226,0,471,12,7,2020
4008,2020-07-12,8:00 AM,Delhi,-,-,87692,3334,110921,12,7,2020
4009,2020-07-12,8:00 AM,Goa,-,-,1428,12,2368,12,7,2020
4010,2020-07-12,8:00 AM,Gujarat,-,-,28649,2032,40941,12,7,2020
4011,2020-07-12,8:00 AM,Haryana,-,-,15394,297,20582,12,7,2020
4012,2020-07-12,8:00 AM,Himachal Pradesh,-,-,908,11,1182,12,7,2020
4013,2020-07-12,8:00 AM,Jammu and Kashmir,-,-,5895,169,10156,12,7,2020
4014,2020-07-12,8:00 AM,Jharkhand,-,-,2243,23,3613,12,7,2020
4015,2020-07-12,8:00 AM,Karnataka,-,-,14716,613,36216,12,7,2020
4016,2020-07-12,8:00 AM,Kerala,-,-,3963,29,7438,12,7,2020
4017,2020-07-12,8:00 AM,Ladakh,-,-,928,1,1077,12,7,2020
4018,2020-07-12,8:00 AM,Madhya Pradesh,-,-,12679,644,17201,12,7,2020
4019,2020-07-12,8:00 AM,Maharashtra,-,-,136985,10116,246600,12,7,2020
4020,2020-07-12,8:00 AM,Manipur,-,-,843,0,1593,12,7,2020
4021,2020-07-12,8:00 AM,Meghalaya,-,-,66,2,207,12,7,2020
4022,2020-07-12,8:00 AM,Mizoram,-,-,150,0,227,12,7,2020
4023,2020-07-12,8:00 AM,Nagaland,-,-,313,0,748,12,7,2020
4024,2020-07-12,8:00 AM,Odisha,-,-,8360,61,12526,12,7,2020
4025,2020-07-12,8:00 AM,Puducherry,-,-,690,18,1337,12,7,2020
4026,2020-07-12,8:00 AM,Punjab,-,-,5040,195,7587,12,7,2020
4027,2020-07-12,8:00 AM,Rajasthan,-,-,17869,503,23748,12,7,2020
4028,2020-07-12,8:00 AM,Sikkim,-,-,80,0,151,12,7,2020
4029,2020-07-12,8:00 AM,Tamil Nadu,-,-,85915,1898,134226,12,7,2020
4030,2020-07-12,8:00 AM,Telengana,-,-,20919,348,33402,12,7,2020
4031,2020-07-12,8:00 AM,Tripura,-,-,1375,2,1949,12,7,2020
4032,2020-07-12,8:00 AM,Uttarakhand,-,-,2718,46,3417,12,7,2020
4033,2020-07-12,8:00 AM,Uttar Pradesh,-,-,22689,913,35092,12,7,2020
4034,2020-07-12,8:00 AM,West Bengal,-,-,17959,906,28453,12,7,2020
4035,2020-07-12,8:00 AM,Cases being reassigned to states,-,-,0,0,3024,12,7,2020
4036,2020-07-13,8:00 AM,Andaman and Nicobar Islands,-,-,93,0,163,13,7,2020
4037,2020-07-13,8:00 AM,Andhra Pradesh,-,-,15412,328,29168,13,7,2020
4038,2020-07-13,8:00 AM,Arunachal Pradesh,-,-,138,2,359,13,7,2020
4039,2020-07-13,8:00 AM,Assam,-,-,10426,35,16071,13,7,2020
4040,2020-07-13,8:00 AM,Bihar,-,-,11498,143,16642,13,7,2020
4041,2020-07-13,8:00 AM,Chandigarh,-,-,417,8,559,13,7,2020
4042,2020-07-13,8:00 AM,Chhattisgarh,-,-,3153,19,4059,13,7,2020
4043,2020-07-13,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,245,0,479,13,7,2020
4044,2020-07-13,8:00 AM,Delhi,-,-,89968,3371,112494,13,7,2020
4045,2020-07-13,8:00 AM,Goa,-,-,1487,14,2453,13,7,2020
4046,2020-07-13,8:00 AM,Gujarat,-,-,29162,2045,41820,13,7,2020
4047,2020-07-13,8:00 AM,Haryana,-,-,15983,301,21240,13,7,2020
4048,2020-07-13,8:00 AM,Himachal Pradesh,-,-,929,11,1213,13,7,2020
4049,2020-07-13,8:00 AM,Jammu and Kashmir,-,-,5979,179,10513,13,7,2020
4050,2020-07-13,8:00 AM,Jharkhand,-,-,2308,30,3756,13,7,2020
4051,2020-07-13,8:00 AM,Karnataka,-,-,15409,684,38843,13,7,2020
4052,2020-07-13,8:00 AM,Kerala,-,-,4095,31,7873,13,7,2020
4053,2020-07-13,8:00 AM,Ladakh,-,-,928,1,1086,13,7,2020
4054,2020-07-13,8:00 AM,Madhya Pradesh,-,-,12876,653,17632,13,7,2020
4055,2020-07-13,8:00 AM,Maharashtra,-,-,140325,10289,254427,13,7,2020
4056,2020-07-13,8:00 AM,Manipur,-,-,896,0,1609,13,7,2020
4057,2020-07-13,8:00 AM,Meghalaya,-,-,66,2,306,13,7,2020
4058,2020-07-13,8:00 AM,Mizoram,-,-,150,0,231,13,7,2020
4059,2020-07-13,8:00 AM,Nagaland,-,-,327,0,774,13,7,2020
4060,2020-07-13,8:00 AM,Odisha,-,-,8750,64,13121,13,7,2020
4061,2020-07-13,8:00 AM,Puducherry,-,-,739,18,1418,13,7,2020
4062,2020-07-13,8:00 AM,Punjab,-,-,5392,199,7821,13,7,2020
4063,2020-07-13,8:00 AM,Rajasthan,-,-,18103,510,24392,13,7,2020
4064,2020-07-13,8:00 AM,Sikkim,-,-,81,0,153,13,7,2020
4065,2020-07-13,8:00 AM,Tamil Nadu,-,-,89532,1966,138470,13,7,2020
4066,2020-07-13,8:00 AM,Telengana,-,-,22482,356,34671,13,7,2020
4067,2020-07-13,8:00 AM,Tripura,-,-,1421,2,2054,13,7,2020
4068,2020-07-13,8:00 AM,Uttarakhand,-,-,2786,47,3537,13,7,2020
4069,2020-07-13,8:00 AM,Uttar Pradesh,-,-,23334,934,36476,13,7,2020
4070,2020-07-13,8:00 AM,West Bengal,-,-,18581,932,30013,13,7,2020
4071,2020-07-13,8:00 AM,Cases being reassigned to states,-,-,0,0,2358,13,7,2020
4072,2020-07-14,8:00 AM,Andaman and Nicobar Islands,-,-,109,0,166,14,7,2020
4073,2020-07-14,8:00 AM,Andhra Pradesh,-,-,16464,365,31103,14,7,2020
4074,2020-07-14,8:00 AM,Arunachal Pradesh,-,-,145,2,387,14,7,2020
4075,2020-07-14,8:00 AM,Assam,-,-,10894,36,16806,14,7,2020
4076,2020-07-14,8:00 AM,Bihar,-,-,12317,160,17959,14,7,2020
4077,2020-07-14,8:00 AM,Chandigarh,-,-,423,8,588,14,7,2020
4078,2020-07-14,8:00 AM,Chhattisgarh,-,-,3202,19,4217,14,7,2020
4079,2020-07-14,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,268,1,495,14,7,2020
4080,2020-07-14,8:00 AM,Delhi,-,-,91312,3411,113740,14,7,2020
4081,2020-07-14,8:00 AM,Goa,-,-,1540,17,2583,14,7,2020
4082,2020-07-14,8:00 AM,Gujarat,-,-,29770,2055,42722,14,7,2020
4083,2020-07-14,8:00 AM,Haryana,-,-,16602,308,21894,14,7,2020
4084,2020-07-14,8:00 AM,Himachal Pradesh,-,-,940,11,1243,14,7,2020
4085,2020-07-14,8:00 AM,Jammu and Kashmir,-,-,6095,187,10827,14,7,2020
4086,2020-07-14,8:00 AM,Jharkhand,-,-,2351,33,3898,14,7,2020
4087,2020-07-14,8:00 AM,Karnataka,-,-,16248,757,41581,14,7,2020
4088,2020-07-14,8:00 AM,Kerala,-,-,4257,33,8322,14,7,2020
4089,2020-07-14,8:00 AM,Ladakh,-,-,946,1,1093,14,7,2020
4090,2020-07-14,8:00 AM,Madhya Pradesh,-,-,13208,663,18207,14,7,2020
4091,2020-07-14,8:00 AM,Maharashtra,-,-,144507,10482,260924,14,7,2020
4092,2020-07-14,8:00 AM,Manipur,-,-,970,0,1626,14,7,2020
4093,2020-07-14,8:00 AM,Meghalaya,-,-,66,2,318,14,7,2020
4094,2020-07-14,8:00 AM,Mizoram,-,-,151,0,233,14,7,2020
4095,2020-07-14,8:00 AM,Nagaland,-,-,340,0,845,14,7,2020
4096,2020-07-14,8:00 AM,Odisha,-,-,9255,70,13737,14,7,2020
4097,2020-07-14,8:00 AM,Puducherry,-,-,785,18,1468,14,7,2020
4098,2020-07-14,8:00 AM,Punjab,-,-,5586,204,8178,14,7,2020
4099,2020-07-14,8:00 AM,Rajasthan,-,-,18630,525,24936,14,7,2020
4100,2020-07-14,8:00 AM,Sikkim,-,-,86,0,192,14,7,2020
4101,2020-07-14,8:00 AM,Tamil Nadu,-,-,92567,2032,142798,14,7,2020
4102,2020-07-14,8:00 AM,Telengana,-,-,23679,365,36221,14,7,2020
4103,2020-07-14,8:00 AM,Tripura,-,-,1475,2,2080,14,7,2020
4104,2020-07-14,8:00 AM,Uttarakhand,-,-,2856,49,3608,14,7,2020
4105,2020-07-14,8:00 AM,Uttar Pradesh,-,-,24203,955,38130,14,7,2020
4106,2020-07-14,8:00 AM,West Bengal,-,-,19213,956,31448,14,7,2020
4107,2020-07-14,8:00 AM,Cases being reassigned to states,-,-,0,0,2179,14,7,2020
4108,2020-07-15,8:00 AM,Andaman and Nicobar Islands,-,-,109,0,166,15,7,2020
4109,2020-07-15,8:00 AM,Andhra Pradesh,-,-,17467,408,33019,15,7,2020
4110,2020-07-15,8:00 AM,Arunachal Pradesh,-,-,153,3,462,15,7,2020
4111,2020-07-15,8:00 AM,Assam,-,-,11416,40,17807,15,7,2020
4112,2020-07-15,8:00 AM,Bihar,-,-,12849,174,19284,15,7,2020
4113,2020-07-15,8:00 AM,Chandigarh,-,-,446,10,600,15,7,2020
4114,2020-07-15,8:00 AM,Chhattisgarh,-,-,3275,20,4379,15,7,2020
4115,2020-07-15,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,310,1,520,15,7,2020
4116,2020-07-15,8:00 AM,Delhi,-,-,93236,3446,115346,15,7,2020
4117,2020-07-15,8:00 AM,Goa,-,-,1607,18,2753,15,7,2020
4118,2020-07-15,8:00 AM,Gujarat,-,-,30503,2069,43637,15,7,2020
4119,2020-07-15,8:00 AM,Haryana,-,-,17090,312,22628,15,7,2020
4120,2020-07-15,8:00 AM,Himachal Pradesh,-,-,951,11,1309,15,7,2020
4121,2020-07-15,8:00 AM,Jammu and Kashmir,-,-,6223,195,11173,15,7,2020
4122,2020-07-15,8:00 AM,Jharkhand,-,-,2427,36,4091,15,7,2020
4123,2020-07-15,8:00 AM,Karnataka,-,-,17390,842,44077,15,7,2020
4124,2020-07-15,8:00 AM,Kerala,-,-,4438,34,8930,15,7,2020
4125,2020-07-15,8:00 AM,Ladakh,-,-,946,1,1093,15,7,2020
4126,2020-07-15,8:00 AM,Madhya Pradesh,-,-,13575,673,19005,15,7,2020
4127,2020-07-15,8:00 AM,Maharashtra,-,-,149007,10695,267665,15,7,2020
4128,2020-07-15,8:00 AM,Manipur,-,-,970,0,1672,15,7,2020
4129,2020-07-15,8:00 AM,Meghalaya,-,-,66,2,318,15,7,2020
4130,2020-07-15,8:00 AM,Mizoram,-,-,159,0,238,15,7,2020
4131,2020-07-15,8:00 AM,Nagaland,-,-,346,0,896,15,7,2020
4132,2020-07-15,8:00 AM,Odisha,-,-,9864,74,14280,15,7,2020
4133,2020-07-15,8:00 AM,Puducherry,-,-,829,18,1531,15,7,2020
4134,2020-07-15,8:00 AM,Punjab,-,-,5663,213,8511,15,7,2020
4135,2020-07-15,8:00 AM,Rajasthan,-,-,19161,525,25571,15,7,2020
4136,2020-07-15,8:00 AM,Sikkim,-,-,87,0,209,15,7,2020
4137,2020-07-15,8:00 AM,Tamil Nadu,-,-,97310,2099,147324,15,7,2020
4138,2020-07-15,8:00 AM,Telengana,-,-,24840,375,37745,15,7,2020
4139,2020-07-15,8:00 AM,Tripura,-,-,1538,2,2170,15,7,2020
4140,2020-07-15,8:00 AM,Uttarakhand,-,-,2867,50,3686,15,7,2020
4141,2020-07-15,8:00 AM,Uttar Pradesh,-,-,24983,983,39724,15,7,2020
4142,2020-07-15,8:00 AM,West Bengal,-,-,19931,980,32838,15,7,2020
4143,2020-07-15,8:00 AM,Cases being reassigned to states,-,-,0,0,1524,15,7,2020
4144,2020-07-16,8:00 AM,Andaman and Nicobar Islands,-,-,130,0,176,16,7,2020
4145,2020-07-16,8:00 AM,Andhra Pradesh,-,-,18378,452,35451,16,7,2020
4146,2020-07-16,8:00 AM,Arunachal Pradesh,-,-,153,3,462,16,7,2020
4147,2020-07-16,8:00 AM,Assam,-,-,12173,46,18666,16,7,2020
4148,2020-07-16,8:00 AM,Bihar,-,-,13462,180,20612,16,7,2020
4149,2020-07-16,8:00 AM,Chandigarh,-,-,459,11,625,16,7,2020
4150,2020-07-16,8:00 AM,Chhattisgarh,-,-,3324,20,4539,16,7,2020
4151,2020-07-16,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,357,2,539,16,7,2020
4152,2020-07-16,8:00 AM,Delhi,-,-,95699,3487,116993,16,7,2020
4153,2020-07-16,8:00 AM,Goa,-,-,1674,18,2951,16,7,2020
4154,2020-07-16,8:00 AM,Gujarat,-,-,31286,2079,44552,16,7,2020
4155,2020-07-16,8:00 AM,Haryana,-,-,17667,319,23306,16,7,2020
4156,2020-07-16,8:00 AM,Himachal Pradesh,-,-,979,11,1341,16,7,2020
4157,2020-07-16,8:00 AM,Jammu and Kashmir,-,-,6337,206,11666,16,7,2020
4158,2020-07-16,8:00 AM,Jharkhand,-,-,2485,38,4320,16,7,2020
4159,2020-07-16,8:00 AM,Karnataka,-,-,18466,928,47253,16,7,2020
4160,2020-07-16,8:00 AM,Kerala,-,-,4634,35,9553,16,7,2020
4161,2020-07-16,8:00 AM,Ladakh,-,-,964,1,1142,16,7,2020
4162,2020-07-16,8:00 AM,Madhya Pradesh,-,-,13908,682,19643,16,7,2020
4163,2020-07-16,8:00 AM,Maharashtra,-,-,152613,10928,275640,16,7,2020
4164,2020-07-16,8:00 AM,Manipur,-,-,989,0,1700,16,7,2020
4165,2020-07-16,8:00 AM,Meghalaya,-,-,66,2,346,16,7,2020
4166,2020-07-16,8:00 AM,Mizoram,-,-,159,0,238,16,7,2020
4167,2020-07-16,8:00 AM,Nagaland,-,-,348,0,902,16,7,2020
4168,2020-07-16,8:00 AM,Odisha,-,-,10476,77,14898,16,7,2020
4169,2020-07-16,8:00 AM,Puducherry,-,-,889,21,1596,16,7,2020
4170,2020-07-16,8:00 AM,Punjab,-,-,5867,221,8799,16,7,2020
4171,2020-07-16,8:00 AM,Rajasthan,-,-,19502,530,26437,16,7,2020
4172,2020-07-16,8:00 AM,Sikkim,-,-,87,0,220,16,7,2020
4173,2020-07-16,8:00 AM,Tamil Nadu,-,-,102310,2167,151820,16,7,2020
4174,2020-07-16,8:00 AM,Telengana,-,-,25999,386,39342,16,7,2020
4175,2020-07-16,8:00 AM,Tripura,-,-,1604,3,2268,16,7,2020
4176,2020-07-16,8:00 AM,Uttarakhand,-,-,2948,50,3785,16,7,2020
4177,2020-07-16,8:00 AM,Uttar Pradesh,-,-,25743,1012,41383,16,7,2020
4178,2020-07-16,8:00 AM,West Bengal,-,-,20680,1000,34427,16,7,2020
4179,2020-07-16,8:00 AM,Cases being reassigned to states,-,-,0,0,1285,16,7,2020
4180,2020-07-17,8:00 AM,Andaman and Nicobar Islands,-,-,133,0,180,17,7,2020
4181,2020-07-17,8:00 AM,Andhra Pradesh,-,-,19393,492,38044,17,7,2020
4182,2020-07-17,8:00 AM,Arunachal Pradesh,-,-,153,3,543,17,7,2020
4183,2020-07-17,8:00 AM,Assam,-,-,12888,48,19754,17,7,2020
4184,2020-07-17,8:00 AM,Bihar,-,-,14018,197,21764,17,7,2020
4185,2020-07-17,8:00 AM,Chandigarh,-,-,476,11,651,17,7,2020
4186,2020-07-17,8:00 AM,Chhattisgarh,-,-,3451,21,4732,17,7,2020
4187,2020-07-17,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,371,2,552,17,7,2020
4188,2020-07-17,8:00 AM,Delhi,-,-,97693,3545,118645,17,7,2020
4189,2020-07-17,8:00 AM,Goa,-,-,1817,19,3108,17,7,2020
4190,2020-07-17,8:00 AM,Gujarat,-,-,32103,2089,45481,17,7,2020
4191,2020-07-17,8:00 AM,Haryana,-,-,18185,322,24002,17,7,2020
4192,2020-07-17,8:00 AM,Himachal Pradesh,-,-,984,11,1377,17,7,2020
4193,2020-07-17,8:00 AM,Jammu and Kashmir,-,-,6446,222,12156,17,7,2020
4194,2020-07-17,8:00 AM,Jharkhand,-,-,2513,42,4624,17,7,2020
4195,2020-07-17,8:00 AM,Karnataka,-,-,19729,1032,51422,17,7,2020
4196,2020-07-17,8:00 AM,Kerala,-,-,4862,37,10275,17,7,2020
4197,2020-07-17,8:00 AM,Ladakh,-,-,970,1,1147,17,7,2020
4198,2020-07-17,8:00 AM,Madhya Pradesh,-,-,14127,689,20378,17,7,2020
4199,2020-07-17,8:00 AM,Maharashtra,-,-,158140,11194,284281,17,7,2020
4200,2020-07-17,8:00 AM,Manipur,-,-,1129,0,1764,17,7,2020
4201,2020-07-17,8:00 AM,Meghalaya,-,-,66,2,377,17,7,2020
4202,2020-07-17,8:00 AM,Mizoram,-,-,160,0,272,17,7,2020
4203,2020-07-17,8:00 AM,Nagaland,-,-,391,0,916,17,7,2020
4204,2020-07-17,8:00 AM,Odisha,-,-,10877,79,15392,17,7,2020
4205,2020-07-17,8:00 AM,Puducherry,-,-,947,22,1743,17,7,2020
4206,2020-07-17,8:00 AM,Punjab,-,-,6277,230,9094,17,7,2020
4207,2020-07-17,8:00 AM,Rajasthan,-,-,19970,538,27174,17,7,2020
4208,2020-07-17,8:00 AM,Sikkim,-,-,88,0,243,17,7,2020
4209,2020-07-17,8:00 AM,Tamil Nadu,-,-,107416,2236,156369,17,7,2020
4210,2020-07-17,8:00 AM,Telengana,-,-,27295,396,41018,17,7,2020
4211,2020-07-17,8:00 AM,Tripura,-,-,1604,3,2283,17,7,2020
4212,2020-07-17,8:00 AM,Uttarakhand,-,-,2995,50,3982,17,7,2020
4213,2020-07-17,8:00 AM,Uttar Pradesh,-,-,26675,1046,43441,17,7,2020
4214,2020-07-17,8:00 AM,West Bengal,-,-,21415,1023,36117,17,7,2020
4215,2020-07-17,8:00 AM,Cases being reassigned to states,-,-,0,0,531,17,7,2020
4216,2020-07-18,8:00 AM,Andaman and Nicobar Islands,-,-,142,0,194,18,7,2020
4217,2020-07-18,8:00 AM,Andhra Pradesh,-,-,20298,534,40646,18,7,2020
4218,2020-07-18,8:00 AM,Arunachal Pradesh,-,-,175,3,609,18,7,2020
4219,2020-07-18,8:00 AM,Assam,-,-,14105,51,20646,18,7,2020
4220,2020-07-18,8:00 AM,Bihar,-,-,14621,201,23589,18,7,2020
4221,2020-07-18,8:00 AM,Chandigarh,-,-,480,11,660,18,7,2020
4222,2020-07-18,8:00 AM,Chhattisgarh,-,-,3512,23,4964,18,7,2020
4223,2020-07-18,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,401,2,585,18,7,2020
4224,2020-07-18,8:00 AM,Delhi,-,-,99301,3571,120107,18,7,2020
4225,2020-07-18,8:00 AM,Goa,-,-,1946,21,3304,18,7,2020
4226,2020-07-18,8:00 AM,Gujarat,-,-,32973,2106,46430,18,7,2020
4227,2020-07-18,8:00 AM,Haryana,-,-,18718,327,24797,18,7,2020
4228,2020-07-18,8:00 AM,Himachal Pradesh,-,-,1024,11,1417,18,7,2020
4229,2020-07-18,8:00 AM,Jammu and Kashmir,-,-,6558,231,12757,18,7,2020
4230,2020-07-18,8:00 AM,Jharkhand,-,-,2570,46,4921,18,7,2020
4231,2020-07-18,8:00 AM,Karnataka,-,-,20757,1147,55115,18,7,2020
4232,2020-07-18,8:00 AM,Kerala,-,-,4995,38,11066,18,7,2020
4233,2020-07-18,8:00 AM,Ladakh,-,-,973,1,1151,18,7,2020
4234,2020-07-18,8:00 AM,Madhya Pradesh,-,-,14514,697,21081,18,7,2020
4235,2020-07-18,8:00 AM,Maharashtra,-,-,160357,11452,292589,18,7,2020
4236,2020-07-18,8:00 AM,Manipur,-,-,1163,0,1800,18,7,2020
4237,2020-07-18,8:00 AM,Meghalaya,-,-,66,2,403,18,7,2020
4238,2020-07-18,8:00 AM,Mizoram,-,-,160,0,282,18,7,2020
4239,2020-07-18,8:00 AM,Nagaland,-,-,405,0,956,18,7,2020
4240,2020-07-18,8:00 AM,Odisha,-,-,11330,83,16110,18,7,2020
4241,2020-07-18,8:00 AM,Puducherry,-,-,1014,25,1832,18,7,2020
4242,2020-07-18,8:00 AM,Punjab,-,-,6373,239,9442,18,7,2020
4243,2020-07-18,8:00 AM,Rajasthan,-,-,20626,546,27789,18,7,2020
4244,2020-07-18,8:00 AM,Sikkim,-,-,90,0,266,18,7,2020
4245,2020-07-18,8:00 AM,Tamil Nadu,-,-,110807,2315,160907,18,7,2020
4246,2020-07-18,8:00 AM,Telengana,-,-,28705,403,42496,18,7,2020
4247,2020-07-18,8:00 AM,Tripura,-,-,1684,3,2366,18,7,2020
4248,2020-07-18,8:00 AM,Uttarakhand,-,-,3021,51,4102,18,7,2020
4249,2020-07-18,8:00 AM,Uttar Pradesh,-,-,27634,1084,45163,18,7,2020
4250,2020-07-18,8:00 AM,West Bengal,-,-,22253,1049,38011,18,7,2020
4251,2020-07-18,8:00 AM,Cases being reassigned to states,-,-,0,0,163,18,7,2020
4252,2020-07-19,8:00 AM,Andaman and Nicobar Islands,-,-,145,0,198,19,7,2020
4253,2020-07-19,8:00 AM,Andhra Pradesh,-,-,21763,586,44609,19,7,2020
4254,2020-07-19,8:00 AM,Arunachal Pradesh,-,-,274,3,650,19,7,2020
4255,2020-07-19,8:00 AM,Assam,-,-,15165,53,22918,19,7,2020
4256,2020-07-19,8:00 AM,Bihar,-,-,15536,208,25136,19,7,2020
4257,2020-07-19,8:00 AM,Chandigarh,-,-,485,12,700,19,7,2020
4258,2020-07-19,8:00 AM,Chhattisgarh,-,-,3658,24,5233,19,7,2020
4259,2020-07-19,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,414,2,602,19,7,2020
4260,2020-07-19,8:00 AM,Delhi,-,-,101274,3597,121582,19,7,2020
4261,2020-07-19,8:00 AM,Goa,-,-,2038,21,3484,19,7,2020
4262,2020-07-19,8:00 AM,Gujarat,-,-,34035,2122,47390,19,7,2020
4263,2020-07-19,8:00 AM,Haryana,-,-,19318,344,25547,19,7,2020
4264,2020-07-19,8:00 AM,Himachal Pradesh,-,-,1036,11,1457,19,7,2020
4265,2020-07-19,8:00 AM,Jammu and Kashmir,-,-,7165,236,13198,19,7,2020
4266,2020-07-19,8:00 AM,Jharkhand,-,-,2611,46,5342,19,7,2020
4267,2020-07-19,8:00 AM,Karnataka,-,-,21775,1240,59652,19,7,2020
4268,2020-07-19,8:00 AM,Kerala,-,-,5199,40,11659,19,7,2020
4269,2020-07-19,8:00 AM,Ladakh,-,-,985,1,1159,19,7,2020
4270,2020-07-19,8:00 AM,Madhya Pradesh,-,-,14864,706,21763,19,7,2020
4271,2020-07-19,8:00 AM,Maharashtra,-,-,165663,11596,300937,19,7,2020
4272,2020-07-19,8:00 AM,Manipur,-,-,1182,0,1891,19,7,2020
4273,2020-07-19,8:00 AM,Meghalaya,-,-,66,2,418,19,7,2020
4274,2020-07-19,8:00 AM,Mizoram,-,-,167,0,284,19,7,2020
4275,2020-07-19,8:00 AM,Nagaland,-,-,432,0,978,19,7,2020
4276,2020-07-19,8:00 AM,Odisha,-,-,11937,86,16701,19,7,2020
4277,2020-07-19,8:00 AM,Puducherry,-,-,1066,28,1894,19,7,2020
4278,2020-07-19,8:00 AM,Punjab,-,-,6454,246,9792,19,7,2020
4279,2020-07-19,8:00 AM,Rajasthan,-,-,21144,553,28500,19,7,2020
4280,2020-07-19,8:00 AM,Sikkim,-,-,90,0,275,19,7,2020
4281,2020-07-19,8:00 AM,Tamil Nadu,-,-,113856,2403,165714,19,7,2020
4282,2020-07-19,8:00 AM,Telengana,-,-,30607,409,43780,19,7,2020
4283,2020-07-19,8:00 AM,Tripura,-,-,1735,5,2654,19,7,2020
4284,2020-07-19,8:00 AM,Uttarakhand,-,-,3081,52,4276,19,7,2020
4285,2020-07-19,8:00 AM,Uttar Pradesh,-,-,28664,1108,47036,19,7,2020
4286,2020-07-19,8:00 AM,West Bengal,-,-,23539,1076,40209,19,7,2020
4287,2020-07-20,8:00 AM,Andaman and Nicobar Islands,-,-,145,0,203,20,7,2020
4288,2020-07-20,8:00 AM,Andhra Pradesh,-,-,22890,642,49650,20,7,2020
4289,2020-07-20,8:00 AM,Arunachal Pradesh,-,-,282,3,740,20,7,2020
4290,2020-07-20,8:00 AM,Assam,-,-,16023,57,23999,20,7,2020
4291,2020-07-20,8:00 AM,Bihar,-,-,16308,217,26569,20,7,2020
4292,2020-07-20,8:00 AM,Chandigarh,-,-,488,12,717,20,7,2020
4293,2020-07-20,8:00 AM,Chhattisgarh,-,-,3775,24,5407,20,7,2020
4294,2020-07-20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,414,2,605,20,7,2020
4295,2020-07-20,8:00 AM,Delhi,-,-,103134,3628,122793,20,7,2020
4296,2020-07-20,8:00 AM,Goa,-,-,2218,22,3657,20,7,2020
4297,2020-07-20,8:00 AM,Gujarat,-,-,34901,2142,48355,20,7,2020
4298,2020-07-20,8:00 AM,Haryana,-,-,19793,349,26164,20,7,2020
4299,2020-07-20,8:00 AM,Himachal Pradesh,-,-,1059,11,1483,20,7,2020
4300,2020-07-20,8:00 AM,Jammu and Kashmir,-,-,7811,244,13899,20,7,2020
4301,2020-07-20,8:00 AM,Jharkhand,-,-,2716,49,5535,20,7,2020
